,timestamp,gx,gy,gz
39880,1629710200182,4.987030029296875,-2.400054931640625,3.94775390625
39881,1629710200182,4.882354736328125,-2.452392578125,3.416900634765625
39882,1629710200213,4.71038818359375,-2.400054931640625,4.2767333984375
39885,1629710200229,5.0543212890625,-3.24493408203125,4.605712890625
39886,1629710200229,4.583282470703125,-2.250518798828125,3.745880126953125
39883,1629710200229,5.03936767578125,-2.51220703125,3.66363525390625
39884,1629710200229,5.016937255859375,-2.639312744140625,4.38140869140625
39887,1629710200244,4.97955322265625,-3.27484130859375,3.90289306640625
39888,1629710200322,5.226287841796875,-3.372039794921875,3.701019287109375
39889,1629710200322,5.271148681640625,-3.289794921875,3.94775390625
39890,1629710200322,5.0244140625,-3.21502685546875,3.895416259765625
39891,1629710200416,4.97955322265625,-3.446807861328125,3.7384033203125
39892,1629710200416,4.747772216796875,-2.609405517578125,3.536529541015625
39893,1629710200416,4.59075927734375,-2.572021484375,3.476715087890625
39896,1629710200447,4.6356201171875,-3.2598876953125,3.21502685546875
39894,1629710200447,4.508514404296875,-2.7215576171875,3.4991455078125
39895,1629710200447,4.673004150390625,-3.043060302734375,3.42437744140625
39898,1629710200494,5.42816162109375,-3.102874755859375,3.058013916015625
39899,1629710200494,5.031890869140625,-3.058013916015625,2.549591064453125
39897,1629710200494,4.59075927734375,-3.087921142578125,2.474822998046875
39900,1629710200572,4.78515625,-2.699127197265625,4.32159423828125
39901,1629710200572,5.016937255859375,-2.691650390625,3.805694580078125
39902,1629710200588,5.360870361328125,-2.863616943359375,3.850555419921875
39903,1629710200635,4.747772216796875,-2.930908203125,4.5159912109375
39904,1629710200635,4.717864990234375,-3.42437744140625,4.90478515625
39905,1629710200635,5.18890380859375,-3.18511962890625,4.65057373046875
39906,1629710200682,5.450592041015625,-2.968292236328125,4.0673828125
39907,1629710200682,5.256195068359375,-3.491668701171875,4.5458984375
39908,1629710200697,5.585174560546875,-2.61688232421875,4.246826171875
39911,1629710200713,5.3533935546875,-2.788848876953125,4.17205810546875
39910,1629710200713,5.136566162109375,-3.0804443359375,3.9776611328125
39909,1629710200713,5.330963134765625,-3.327178955078125,3.54400634765625
39912,1629710200791,4.942169189453125,-2.863616943359375,3.6187744140625
39913,1629710200791,4.97955322265625,-2.67669677734375,3.476715087890625
39914,1629710200791,5.151519775390625,-3.18511962890625,3.39447021484375
39915,1629710200888,4.90478515625,-2.310333251953125,3.289794921875
39916,1629710200888,4.717864990234375,-2.43743896484375,3.641204833984375
39917,1629710200903,5.301055908203125,-2.385101318359375,3.24493408203125
39918,1629710200903,5.375823974609375,-2.04864501953125,3.013153076171875
39919,1629710200903,5.106658935546875,-2.04864501953125,3.102874755859375
39920,1629710200903,5.5029296875,-1.891632080078125,2.87109375
39921,1629710200966,5.4132080078125,-1.592559814453125,3.66363525390625
39922,1629710200966,5.091705322265625,-2.026214599609375,3.48419189453125
39923,1629710200981,5.510406494140625,-1.846771240234375,3.656158447265625
39926,1629710201028,4.373931884765625,-2.100982666015625,3.611297607421875
39925,1629710201028,4.56085205078125,-2.385101318359375,4.11224365234375
39924,1629710201028,5.241241455078125,-2.833709716796875,4.02252197265625
39927,1629710201107,5.360870361328125,-3.03558349609375,3.880462646484375
39928,1629710201122,5.18890380859375,-2.908477783203125,3.96270751953125
39929,1629710201122,5.18890380859375,-3.60382080078125,3.828125
39930,1629710201153,5.196380615234375,-2.70660400390625,3.372039794921875
39931,1629710201153,5.06927490234375,-3.1402587890625,3.3795166015625
39932,1629710201169,4.9945068359375,-3.63372802734375,3.7982177734375
39935,1629710201200,5.046844482421875,-2.093505859375,3.282318115234375
39933,1629710201216,4.90478515625,-2.340240478515625,3.117828369140625
39934,1629710201216,4.747772216796875,-1.71966552734375,3.15521240234375
39937,1629710201263,5.211334228515625,-2.026214599609375,3.48419189453125
39936,1629710201263,5.03936767578125,-2.071075439453125,3.701019287109375
39938,1629710201278,5.06927490234375,-2.385101318359375,3.461761474609375
39939,1629710201309,5.136566162109375,-2.190704345703125,4.269256591796875
39940,1629710201309,4.687957763671875,-2.564544677734375,3.9776611328125
39941,1629710201309,5.046844482421875,-2.19818115234375,4.38140869140625
39942,1629710201372,4.41131591796875,-2.691650390625,1.854248046875
39943,1629710201372,4.523468017578125,-2.953338623046875,3.0804443359375
39944,1629710201372,3.940277099609375,-2.930908203125,2.3028564453125
39945,1629710201434,4.762725830078125,-2.205657958984375,2.026214599609375
39946,1629710201434,4.78515625,-2.213134765625,2.64678955078125
39947,1629710201450,4.8150634765625,-1.98883056640625,3.18511962890625
39949,1629710201497,4.732818603515625,-1.83929443359375,3.84307861328125
39950,1629710201497,4.88983154296875,-1.62994384765625,3.9178466796875
39948,1629710201497,4.882354736328125,-2.041168212890625,3.72344970703125
39951,1629710201544,5.121612548828125,-2.714080810546875,3.93280029296875
39952,1629710201544,5.06927490234375,-2.4822998046875,3.529052734375
39953,1629710201544,4.8748779296875,-2.190704345703125,4.119720458984375
39954,1629710201606,4.83001708984375,-2.041168212890625,3.93280029296875
39955,1629710201606,4.942169189453125,-2.400054931640625,3.66363525390625
39956,1629710201606,5.106658935546875,-2.55706787109375,3.327178955078125
39958,1629710201638,4.725341796875,-2.385101318359375,3.805694580078125
39959,1629710201638,4.852447509765625,-2.58697509765625,4.074859619140625
39957,1629710201653,5.181427001953125,-2.310333251953125,3.409423828125
39962,1629710201716,5.263671875,-2.31781005859375,3.529052734375
39960,1629710201716,5.674896240234375,-2.8411865234375,3.701019287109375
39961,1629710201716,5.682373046875,-2.58697509765625,4.14215087890625
39963,1629710201809,5.45806884765625,-2.67669677734375,5.09918212890625
39964,1629710201809,5.33843994140625,-2.684173583984375,4.553375244140625
39965,1629710201809,5.5926513671875,-2.773895263671875,4.059906005859375
39970,1629710201841,5.00946044921875,-2.51220703125,4.38140869140625
39966,1629710201841,5.181427001953125,-2.70660400390625,4.538421630859375
39967,1629710201856,5.211334228515625,-2.773895263671875,4.329071044921875
39968,1629710201889,5.301055908203125,-2.7215576171875,3.506622314453125
39969,1629710201902,5.323486328125,-2.863616943359375,3.671112060546875
39973,1629710201902,5.39825439453125,-2.878570556640625,4.044952392578125
39974,1629710201955,4.94964599609375,-1.89910888671875,4.0374755859375
39971,1629710201955,5.061798095703125,-2.609405517578125,3.8580322265625
39972,1629710201955,5.644989013671875,-2.79632568359375,3.39447021484375
39976,1629710202033,4.643096923828125,-1.36077880859375,3.446807861328125
39977,1629710202033,4.59075927734375,-1.92901611328125,4.104766845703125
39975,1629710202033,4.5159912109375,-1.4056396484375,3.985137939453125
39978,1629710202080,5.330963134765625,-2.011260986328125,3.30474853515625
39979,1629710202080,5.18890380859375,-2.13836669921875,3.2000732421875
39980,1629710202080,5.076751708984375,-1.7645263671875,3.22998046875
39981,1629710202142,4.867401123046875,-3.21502685546875,4.366455078125
39982,1629710202158,5.15899658203125,-2.579498291015625,3.895416259765625
39983,1629710202158,5.203857421875,-2.332763671875,3.63372802734375
39984,1629710202205,4.628143310546875,-4.015045166015625,3.94775390625
39985,1629710202205,4.897308349609375,-3.69354248046875,4.2169189453125
39986,1629710202221,4.687957763671875,-3.81317138671875,3.6785888671875
39989,1629710202252,5.09918212890625,-3.78326416015625,3.3197021484375
39988,1629710202267,4.927215576171875,-3.805694580078125,3.162689208984375
39987,1629710202267,4.91973876953125,-3.0804443359375,3.357086181640625
39990,1629710202346,5.106658935546875,-2.37762451171875,3.22998046875
39991,1629710202346,4.822540283203125,-2.61688232421875,3.177642822265625
39992,1629710202346,5.226287841796875,-2.325286865234375,3.207550048828125
39993,1629710202377,5.51788330078125,-2.130889892578125,3.162689208984375
39994,1629710202377,5.51788330078125,-2.31781005859375,3.162689208984375
39995,1629710202377,5.21881103515625,-2.370147705078125,3.3197021484375
39996,1629710202424,4.912261962890625,-2.684173583984375,2.82623291015625
39998,1629710202424,4.9945068359375,-2.6019287109375,2.893524169921875
39997,1629710202439,5.420684814453125,-2.4224853515625,2.930908203125
39999,1629710202471,5.046844482421875,-3.715972900390625,2.79632568359375
40000,1629710202471,4.5159912109375,-3.48419189453125,2.893524169921875
40001,1629710202486,4.5758056640625,-3.386993408203125,2.82623291015625
40002,1629710202549,5.271148681640625,-3.0804443359375,3.357086181640625
40003,1629710202549,4.897308349609375,-3.24493408203125,3.058013916015625
40004,1629710202549,5.061798095703125,-3.222503662109375,3.641204833984375
40005,1629710202611,5.465545654296875,-3.013153076171875,4.149627685546875
40006,1629710202611,5.031890869140625,-3.267364501953125,3.970184326171875
40007,1629710202611,5.151519775390625,-3.30474853515625,3.9776611328125
40008,1629710202674,5.450592041015625,-2.938385009765625,4.029998779296875
40009,1629710202674,5.263671875,-2.22808837890625,3.566436767578125
40010,1629710202674,4.987030029296875,-2.4822998046875,3.54400634765625
40011,1629710202736,5.1739501953125,-2.400054931640625,4.0673828125
40012,1629710202736,5.36834716796875,-2.654266357421875,4.007568359375
40013,1629710202736,5.21881103515625,-2.788848876953125,4.239349365234375
40016,1629710202814,5.390777587890625,-2.73651123046875,3.84307861328125
40014,1629710202814,5.644989013671875,-2.325286865234375,4.164581298828125
40015,1629710202814,5.405731201171875,-2.519683837890625,3.887939453125
40017,1629710202830,5.0244140625,-1.9439697265625,4.3963623046875
40018,1629710202830,5.211334228515625,-2.026214599609375,4.23187255859375
40019,1629710202830,5.405731201171875,-2.25799560546875,4.08233642578125
40020,1629710202892,5.091705322265625,-2.10845947265625,3.78326416015625
40021,1629710202908,4.957122802734375,-0.0,4.194488525390625
40022,1629710202908,4.91973876953125,-2.056121826171875,3.955230712890625
40023,1629710202939,5.36834716796875,-2.175750732421875,3.5589599609375
40025,1629710202955,5.091705322265625,-2.295379638671875,3.6187744140625
40024,1629710202955,4.972076416015625,-2.34771728515625,3.51409912109375
40028,1629710203033,5.420684814453125,-2.01873779296875,3.84307861328125
40027,1629710203033,5.659942626953125,-1.854248046875,3.895416259765625
40026,1629710203033,5.5926513671875,-1.921539306640625,4.104766845703125
40029,1629710203064,5.6524658203125,-2.10845947265625,3.87298583984375
40030,1629710203064,5.435638427734375,-2.355194091796875,3.72344970703125
40031,1629710203080,5.540313720703125,-1.757049560546875,4.26177978515625
40032,1629710203174,5.046844482421875,-1.68975830078125,4.239349365234375
40034,1629710203174,5.4132080078125,-1.667327880859375,4.358978271484375
40036,1629710203174,5.72723388671875,-2.205657958984375,4.074859619140625
40033,1629710203189,5.0244140625,-1.772003173828125,3.75335693359375
40035,1629710203205,5.181427001953125,-1.68975830078125,3.6785888671875
40037,1629710203205,5.001983642578125,-2.071075439453125,4.299163818359375
40040,1629710203267,4.9346923828125,-2.115936279296875,3.170166015625
40039,1629710203267,5.046844482421875,-1.68975830078125,3.656158447265625
40038,1629710203267,5.03936767578125,-1.831817626953125,3.177642822265625
40041,1629710203299,5.1141357421875,-3.446807861328125,2.923431396484375
40042,1629710203299,5.12908935546875,-2.609405517578125,2.983245849609375
40043,1629710203314,5.42816162109375,-3.222503662109375,2.8411865234375
40044,1629710203377,5.181427001953125,-3.880462646484375,2.58697509765625
40045,1629710203377,5.241241455078125,-3.267364501953125,2.773895263671875
40046,1629710203377,4.964599609375,-4.20196533203125,2.699127197265625
40047,1629710203439,4.732818603515625,-2.773895263671875,4.007568359375
40048,1629710203439,4.8150634765625,-3.33465576171875,3.30474853515625
40049,1629710203439,4.732818603515625,-3.09539794921875,3.84307861328125
40051,1629710203486,4.2767333984375,-1.308441162109375,3.431854248046875
40052,1629710203486,4.777679443359375,-2.370147705078125,3.865509033203125
40050,1629710203486,4.29168701171875,-1.83929443359375,3.312225341796875
40053,1629710203580,5.57769775390625,-1.757049560546875,2.699127197265625
40054,1629710203580,4.628143310546875,-1.218719482421875,3.506622314453125
40055,1629710203580,4.964599609375,-1.5252685546875,3.222503662109375
40056,1629710203642,4.9945068359375,-2.9010009765625,2.6318359375
40057,1629710203642,5.271148681640625,-2.04864501953125,2.788848876953125
40058,1629710203642,4.972076416015625,-2.519683837890625,2.58697509765625
40059,1629710203658,4.792633056640625,-1.772003173828125,3.252410888671875
40060,1629710203658,4.8150634765625,-2.3028564453125,2.699127197265625
40061,1629710203658,4.538421630859375,-1.36077880859375,3.529052734375
40064,1629710203736,4.844970703125,-0.874786376953125,3.715972900390625
40063,1629710203736,4.418792724609375,-1.158905029296875,3.835601806640625
40062,1629710203736,4.478607177734375,-0.73272705078125,4.044952392578125
40065,1629710203814,5.15899658203125,-1.293487548828125,3.297271728515625
40066,1629710203830,4.867401123046875,-1.0467529296875,3.87298583984375
40067,1629710203830,4.725341796875,-1.413116455078125,3.446807861328125
40068,1629710203845,5.600128173828125,-1.667327880859375,4.17205810546875
40069,1629710203845,5.330963134765625,-2.160797119140625,4.134674072265625
40070,1629710203845,5.405731201171875,-1.413116455078125,3.611297607421875
40071,1629710203892,5.136566162109375,-2.572021484375,4.246826171875
40072,1629710203892,5.271148681640625,-3.24493408203125,4.687957763671875
40073,1629710203892,5.27862548828125,-4.000091552734375,5.001983642578125
40075,1629710203955,5.181427001953125,-3.93280029296875,4.71038818359375
40076,1629710203955,5.42816162109375,-3.60382080078125,4.53094482421875
40074,1629710203955,5.14404296875,-3.581390380859375,4.65057373046875
40077,1629710204017,5.166473388671875,-3.312225341796875,3.656158447265625
40079,1629710204033,5.330963134765625,-3.372039794921875,4.119720458984375
40078,1629710204033,5.390777587890625,-3.312225341796875,3.6187744140625
40081,1629710204095,5.555267333984375,-2.85614013671875,3.170166015625
40082,1629710204095,5.420684814453125,-2.67669677734375,2.893524169921875
40080,1629710204095,5.480499267578125,-2.848663330078125,3.207550048828125
40083,1629710204142,5.3533935546875,-3.043060302734375,2.818756103515625
40084,1629710204142,5.24871826171875,-3.0804443359375,2.729034423828125
40085,1629710204142,5.286102294921875,-2.863616943359375,2.714080810546875
40086,1629710204205,5.09918212890625,-2.87109375,3.3795166015625
40087,1629710204205,5.091705322265625,-2.49725341796875,3.69354248046875
40088,1629710204205,5.301055908203125,-3.22998046875,3.050537109375
40089,1629710204267,5.03936767578125,-2.34771728515625,4.2169189453125
40090,1629710204267,5.495452880859375,-2.34771728515625,4.358978271484375
40091,1629710204267,5.0244140625,-2.639312744140625,4.32159423828125
40094,1629710204345,5.45806884765625,-2.220611572265625,3.828125
40093,1629710204345,5.60760498046875,-2.64678955078125,4.2767333984375
40092,1629710204345,5.6524658203125,-2.6019287109375,4.059906005859375
40095,1629710204376,6.138458251953125,-2.332763671875,3.775787353515625
40096,1629710204376,6.018829345703125,-2.355194091796875,3.715972900390625
40097,1629710204392,5.764617919921875,-2.205657958984375,3.626251220703125
40098,1629710204455,5.1141357421875,-2.1832275390625,4.29168701171875
40099,1629710204455,5.48797607421875,-2.594451904296875,3.887939453125
40100,1629710204455,5.87677001953125,-2.699127197265625,4.306640625
40101,1629710204486,4.687957763671875,-1.9140625,3.7384033203125
40103,1629710204486,5.00946044921875,-2.19818115234375,4.044952392578125
40102,1629710204501,4.972076416015625,-2.549591064453125,4.209442138671875
40104,1629710204533,4.613189697265625,-1.592559814453125,3.581390380859375
40106,1629710204548,4.80010986328125,-2.19818115234375,3.252410888671875
40105,1629710204548,4.673004150390625,-1.6448974609375,3.63372802734375
40107,1629710204626,4.822540283203125,-2.55706787109375,3.028106689453125
40108,1629710204626,5.061798095703125,-2.639312744140625,3.2598876953125
40109,1629710204626,4.80010986328125,-2.1533203125,3.170166015625
40110,1629710204673,5.196380615234375,-1.816864013671875,3.416900634765625
40111,1629710204673,4.852447509765625,-1.876678466796875,4.02252197265625
40112,1629710204673,4.78515625,-1.86920166015625,4.508514404296875
40113,1629710204767,5.031890869140625,-2.75146484375,4.388885498046875
40114,1629710204767,4.83001708984375,-2.684173583984375,4.20196533203125
40115,1629710204767,4.85992431640625,-1.876678466796875,4.05242919921875
40118,1629710204798,5.301055908203125,-2.16827392578125,4.42626953125
40116,1629710204798,5.585174560546875,-2.086029052734375,3.955230712890625
40117,1629710204798,5.540313720703125,-2.691650390625,3.87298583984375
40119,1629710204876,5.630035400390625,-2.923431396484375,3.820648193359375
40120,1629710204876,5.45806884765625,-2.893524169921875,3.96270751953125
40121,1629710204876,5.562744140625,-2.691650390625,3.94775390625
40123,1629710204892,4.94964599609375,-2.70660400390625,4.0673828125
40122,1629710204907,5.30853271484375,-3.372039794921875,3.835601806640625
40124,1629710204907,5.06927490234375,-2.923431396484375,3.94775390625
40125,1629710205017,4.91973876953125,-2.9010009765625,4.11224365234375
40126,1629710205032,4.702911376953125,-3.252410888671875,4.0673828125
40128,1629710205032,4.942169189453125,-3.028106689453125,4.358978271484375
40130,1629710205048,4.88983154296875,-2.34771728515625,4.32159423828125
40127,1629710205048,5.09918212890625,-2.908477783203125,3.970184326171875
40129,1629710205064,5.121612548828125,-3.102874755859375,3.93280029296875
40132,1629710205095,4.852447509765625,-2.34771728515625,4.329071044921875
40133,1629710205095,4.88983154296875,-2.3028564453125,4.366455078125
40131,1629710205095,4.77020263671875,-2.370147705078125,4.59075927734375
40134,1629710205142,5.091705322265625,-2.400054931640625,4.179534912109375
40135,1629710205142,4.77020263671875,-2.370147705078125,3.282318115234375
40136,1629710205142,4.912261962890625,-2.75146484375,3.6785888671875
40137,1629710205236,4.8150634765625,-2.22808837890625,3.12530517578125
40138,1629710205236,5.14404296875,-3.00567626953125,2.893524169921875
40139,1629710205251,5.14404296875,-3.282318115234375,2.930908203125
40140,1629710205282,4.83001708984375,-3.790740966796875,4.104766845703125
40141,1629710205282,5.203857421875,-3.93280029296875,3.39447021484375
40142,1629710205282,5.031890869140625,-3.8580322265625,3.60382080078125
40144,1629710205314,4.71038818359375,-3.701019287109375,4.254302978515625
40145,1629710205314,4.725341796875,-3.282318115234375,4.568328857421875
40143,1629710205314,4.8748779296875,-3.087921142578125,4.433746337890625
40146,1629710205407,4.90478515625,-2.370147705078125,4.0374755859375
40147,1629710205407,4.673004150390625,-2.61688232421875,4.007568359375
40148,1629710205407,5.689849853515625,-2.250518798828125,3.9178466796875
40149,1629710205439,5.734710693359375,-2.370147705078125,3.656158447265625
40150,1629710205454,5.24871826171875,-2.400054931640625,3.46923828125
40151,1629710205454,5.495452880859375,-2.40753173828125,3.75335693359375
40153,1629710205501,5.51788330078125,-3.551483154296875,3.970184326171875
40154,1629710205501,5.7421875,-3.102874755859375,3.96270751953125
40152,1629710205532,5.69732666015625,-2.639312744140625,4.1571044921875
40155,1629710205564,5.203857421875,-3.12530517578125,4.08233642578125
40157,1629710205564,4.987030029296875,-3.349609375,3.701019287109375
40156,1629710205579,5.09918212890625,-3.760833740234375,3.6187744140625
40160,1629710205610,5.48797607421875,-3.09539794921875,4.35150146484375
40159,1629710205610,5.405731201171875,-3.2000732421875,4.194488525390625
40158,1629710205610,5.360870361328125,-2.669219970703125,4.134674072265625
40161,1629710205673,5.36834716796875,-2.400054931640625,4.17205810546875
40162,1629710205689,5.30853271484375,-2.452392578125,4.0972900390625
40163,1629710205689,5.420684814453125,-2.534637451171875,4.11224365234375
40164,1629710205735,5.42816162109375,-2.2430419921875,4.239349365234375
40165,1629710205735,5.3533935546875,-2.594451904296875,4.224395751953125
40166,1629710205751,5.54779052734375,-2.1533203125,4.314117431640625
40169,1629710205798,5.1739501953125,-2.28790283203125,4.942169189453125
40167,1629710205798,5.465545654296875,-2.1533203125,4.448699951171875
40168,1629710205798,4.792633056640625,-2.370147705078125,5.03936767578125
40170,1629710205845,4.56085205078125,-2.58697509765625,4.65057373046875
40172,1629710205860,4.747772216796875,-3.162689208984375,3.5589599609375
40171,1629710205860,4.553375244140625,-2.699127197265625,3.99261474609375
40173,1629710205907,5.5328369140625,-2.803802490234375,2.968292236328125
40174,1629710205907,5.03936767578125,-3.401947021484375,3.147735595703125
40175,1629710205907,5.450592041015625,-3.050537109375,2.714080810546875
40176,1629710205954,4.942169189453125,-1.95892333984375,4.044952392578125
40177,1629710205970,5.570220947265625,-2.265472412109375,3.416900634765625
40178,1629710205970,5.600128173828125,-2.70660400390625,3.162689208984375
40181,1629710206048,5.51788330078125,-2.64678955078125,5.166473388671875
40179,1629710206048,5.181427001953125,-2.385101318359375,5.14404296875
40180,1629710206063,5.061798095703125,-1.98883056640625,4.643096923828125
40183,1629710206079,5.136566162109375,-2.459869384765625,4.56085205078125
40184,1629710206079,4.83001708984375,-2.52716064453125,4.344024658203125
40182,1629710206079,5.54779052734375,-2.489776611328125,4.807586669921875
40186,1629710206142,4.90478515625,-2.280426025390625,3.581390380859375
40185,1629710206142,4.777679443359375,-2.0037841796875,3.222503662109375
40187,1629710206157,4.97955322265625,-2.572021484375,4.2767333984375
40188,1629710206220,4.957122802734375,-1.009368896484375,2.6019287109375
40189,1629710206220,5.016937255859375,-0.844879150390625,2.699127197265625
40190,1629710206220,4.687957763671875,-1.233673095703125,3.058013916015625
40191,1629710206251,5.121612548828125,-0.800018310546875,2.968292236328125
40192,1629710206251,4.6356201171875,-1.31591796875,3.349609375
40193,1629710206267,4.5758056640625,-0.9271240234375,3.529052734375
40194,1629710206313,5.54779052734375,-2.27294921875,3.84307861328125
40195,1629710206313,5.42816162109375,-2.549591064453125,3.566436767578125
40196,1629710206329,5.241241455078125,-1.6448974609375,3.75335693359375
40199,1629710206392,5.1141357421875,-2.51220703125,3.656158447265625
40198,1629710206392,5.51788330078125,-2.91595458984375,4.583282470703125
40197,1629710206392,5.375823974609375,-3.00567626953125,4.02252197265625
40200,1629710206454,5.39825439453125,-2.429962158203125,5.09918212890625
40201,1629710206454,5.390777587890625,-2.788848876953125,4.90478515625
40202,1629710206454,5.136566162109375,-2.31781005859375,4.8748779296875
40205,1629710206501,5.076751708984375,-2.61688232421875,4.74029541015625
40203,1629710206516,5.121612548828125,-2.28790283203125,4.373931884765625
40204,1629710206516,5.1739501953125,-2.40753173828125,4.50103759765625
40206,1629710206563,5.256195068359375,-2.31781005859375,3.887939453125
40207,1629710206563,5.24871826171875,-2.400054931640625,3.775787353515625
40208,1629710206563,5.301055908203125,-2.3028564453125,3.506622314453125
40210,1629710206641,5.031890869140625,-1.996307373046875,3.87298583984375
40211,1629710206641,4.85992431640625,-2.61688232421875,3.63372802734375
40209,1629710206641,4.717864990234375,-2.729034423828125,3.611297607421875
40212,1629710206673,4.8150634765625,-2.76641845703125,3.6187744140625
40213,1629710206673,4.964599609375,-2.908477783203125,3.192596435546875
40214,1629710206688,4.8150634765625,-2.684173583984375,3.72344970703125
40215,1629710206735,5.031890869140625,-2.88604736328125,3.252410888671875
40216,1629710206735,4.882354736328125,-2.7215576171875,3.312225341796875
40217,1629710206751,4.927215576171875,-3.15521240234375,3.828125
40218,1629710206798,5.076751708984375,-3.117828369140625,3.925323486328125
40219,1629710206798,4.987030029296875,-3.177642822265625,3.865509033203125
40220,1629710206798,5.00946044921875,-3.0804443359375,3.94775390625
40223,1629710206860,4.6356201171875,-3.24493408203125,4.209442138671875
40221,1629710206860,5.046844482421875,-3.446807861328125,4.478607177734375
40222,1629710206860,5.106658935546875,-3.78326416015625,4.53094482421875
40224,1629710206911,5.203857421875,-3.701019287109375,4.059906005859375
40225,1629710206911,5.301055908203125,-3.60382080078125,3.768310546875
40226,1629710206911,5.241241455078125,-3.7982177734375,3.93280029296875
40227,1629710207005,5.016937255859375,-1.891632080078125,4.2767333984375
40228,1629710207005,5.33843994140625,-3.050537109375,4.127197265625
40229,1629710207005,5.4132080078125,-2.325286865234375,4.306640625
40231,1629710207052,5.121612548828125,-2.295379638671875,4.127197265625
40230,1629710207052,4.897308349609375,-1.973876953125,4.254302978515625
40233,1629710207052,4.964599609375,-1.734619140625,4.0972900390625
40234,1629710207083,4.927215576171875,-2.5421142578125,3.506622314453125
40232,1629710207083,5.091705322265625,-2.70660400390625,3.626251220703125
40235,1629710207099,5.330963134765625,-2.4822998046875,3.87298583984375
40236,1629710207145,4.80010986328125,-2.67669677734375,3.611297607421875
40237,1629710207161,4.897308349609375,-2.9010009765625,3.30474853515625
40238,1629710207161,5.0543212890625,-2.4224853515625,3.4991455078125
40239,1629710207192,4.792633056640625,-3.2000732421875,3.058013916015625
40240,1629710207208,4.44122314453125,-3.09539794921875,3.349609375
40241,1629710207208,4.553375244140625,-3.327178955078125,3.192596435546875
40242,1629710207270,4.844970703125,-2.9608154296875,3.701019287109375
40243,1629710207270,4.658050537109375,-2.429962158203125,4.18701171875
40244,1629710207270,5.09918212890625,-2.46734619140625,3.828125
40245,1629710207302,4.85992431640625,-1.48040771484375,4.0374755859375
40246,1629710207302,4.78515625,-2.071075439453125,4.246826171875
40247,1629710207302,4.8150634765625,-1.92901611328125,4.02252197265625
40248,1629710207364,5.06927490234375,-1.039276123046875,3.39447021484375
40249,1629710207380,5.121612548828125,-1.099090576171875,3.656158447265625
40250,1629710207380,5.166473388671875,-1.39068603515625,3.835601806640625
40251,1629710207442,5.084228515625,-1.375732421875,3.22998046875
40252,1629710207442,5.016937255859375,-0.949554443359375,3.3197021484375
40253,1629710207442,4.90478515625,-1.6748046875,3.596343994140625
40254,1629710207489,5.54779052734375,-1.8243408203125,3.641204833984375
40255,1629710207489,5.2337646484375,-1.293487548828125,3.75335693359375
40256,1629710207489,5.659942626953125,-1.891632080078125,3.955230712890625
40257,1629710207567,5.5029296875,-1.7645263671875,4.0374755859375
40258,1629710207583,5.824432373046875,-2.056121826171875,4.3365478515625
40259,1629710207583,5.689849853515625,-2.43743896484375,4.852447509765625
40261,1629710207614,5.99639892578125,-3.386993408203125,4.65057373046875
40260,1629710207614,5.360870361328125,-3.566436767578125,4.613189697265625
40262,1629710207630,5.7421875,-3.09539794921875,4.747772216796875
40263,1629710207661,5.570220947265625,-3.566436767578125,4.6954345703125
40264,1629710207661,5.211334228515625,-3.222503662109375,4.508514404296875
40265,1629710207677,5.510406494140625,-4.119720458984375,4.59075927734375
40266,1629710207723,5.988922119140625,-4.164581298828125,4.224395751953125
40267,1629710207739,5.719757080078125,-4.015045166015625,4.822540283203125
40268,1629710207739,5.570220947265625,-4.194488525390625,3.925323486328125
40269,1629710207802,5.465545654296875,-3.252410888671875,4.538421630859375
40270,1629710207802,5.794525146484375,-3.87298583984375,4.179534912109375
40271,1629710207802,5.585174560546875,-3.6785888671875,4.6356201171875
40273,1629710207849,5.151519775390625,-2.73651123046875,4.486083984375
40274,1629710207849,5.00946044921875,-3.15521240234375,4.38140869140625
40272,1629710207849,4.91973876953125,-3.24493408203125,4.20196533203125
40275,1629710207911,5.256195068359375,-3.60382080078125,3.686065673828125
40276,1629710207911,5.682373046875,-3.63372802734375,3.551483154296875
40277,1629710207911,5.809478759765625,-3.4393310546875,3.132781982421875
40278,1629710207958,5.6524658203125,-3.596343994140625,3.33465576171875
40279,1629710207958,5.63751220703125,-3.2000732421875,3.342132568359375
40280,1629710207958,5.749664306640625,-3.2598876953125,3.57391357421875
40281,1629710208020,5.84686279296875,-3.69354248046875,4.074859619140625
40282,1629710208020,5.42816162109375,-3.641204833984375,3.36456298828125
40283,1629710208020,5.51788330078125,-3.768310546875,3.39447021484375
40285,1629710208083,5.166473388671875,-3.409423828125,4.62066650390625
40284,1629710208083,5.60760498046875,-3.461761474609375,4.41131591796875
40286,1629710208098,5.7421875,-3.551483154296875,4.29168701171875
40288,1629710208130,5.151519775390625,-2.983245849609375,3.78326416015625
40287,1629710208130,5.091705322265625,-3.24493408203125,3.887939453125
40289,1629710208145,5.30853271484375,-3.267364501953125,4.194488525390625
40290,1629710208223,4.8150634765625,-1.7047119140625,3.2598876953125
40291,1629710208223,4.94964599609375,-2.0635986328125,3.177642822265625
40292,1629710208239,5.226287841796875,-2.908477783203125,3.72344970703125
40294,1629710208301,4.53094482421875,-1.652374267578125,2.9608154296875
40295,1629710208301,4.822540283203125,-1.727142333984375,3.416900634765625
40293,1629710208301,4.725341796875,-1.79443359375,3.342132568359375
