,timestamp,is_touching
3924,1629709265660,1
3925,1629709265700,1
3926,1629709265824,1
3927,1629709265927,1
3928,1629709266057,1
3929,1629709266124,1
3930,1629709266251,1
3931,1629709266305,1
3932,1629709266450,1
3933,1629709266495,1
3934,1629709266633,1
3935,1629709266776,1
3936,1629709266849,1
3937,1629709266928,1
3938,1629709267056,1
3939,1629709267102,1
3940,1629709267233,1
3941,1629709267374,1
3942,1629709267428,1
3943,1629709267578,1
3944,1629709267702,1
3945,1629709267793,1
3946,1629709267920,1
3947,1629709267952,1
3948,1629709268037,1
3949,1629709268162,1
3950,1629709268240,1
3951,1629709268365,1
3952,1629709268459,1
3953,1629709268552,1
3954,1629709268677,1
3955,1629709268771,1
3956,1629709268865,1
3957,1629709268993,1
3958,1629709269086,1
3959,1629709269196,1
3960,1629709269258,1
3961,1629709269383,1
3962,1629709269477,1
3963,1629709269571,1
3964,1629709269711,1
3965,1629709269805,1
3966,1629709269883,1
3967,1629709269995,1
3968,1629709270089,1
3969,1629709270198,1
3971,1629709270326,1
3970,1629709270404,1
3972,1629709270514,1
3973,1629709270623,1
3974,1629709270654,1
3975,1629709270783,1
3976,1629709270924,1
3977,1629709271002,1
3978,1629709271095,1
3979,1629709271189,1
3980,1629709271283,1
3981,1629709271392,1
3982,1629709271548,1
3983,1629709271627,1
3984,1629709271705,1
3985,1629709271832,1
3986,1629709271910,1
3987,1629709272035,1
3988,1629709272128,1
3989,1629709272222,1
3990,1629709272332,1
3991,1629709272457,1
3992,1629709272550,1
3993,1629709272628,1
3994,1629709272769,1
3995,1629709272865,1
3996,1629709272943,1
3997,1629709273131,1
3998,1629709273225,1
4000,1629709273272,1
3999,1629709273334,1
4001,1629709273459,1
4002,1629709273553,1
4003,1629709273678,1
4004,1629709273740,1
4005,1629709273899,1
4006,1629709274008,1
4007,1629709274117,1
4008,1629709274211,1
4009,1629709274273,1
4010,1629709274320,1
4011,1629709274430,1
4012,1629709274617,1
4013,1629709274695,1
4014,1629709274758,1
4015,1629709274851,1
4016,1629709274945,1
4017,1629709275133,1
4018,1629709275211,1
4019,1629709275273,1
4020,1629709275383,1
4021,1629709275476,1
4022,1629709275570,1
4023,1629709275695,1
4024,1629709275773,1
4025,1629709275929,1
4026,1629709275976,1
4027,1629709276101,1
4028,1629709276210,1
4029,1629709276257,1
4030,1629709276382,1
4031,1629709276492,1
4032,1629709276617,1
4033,1629709276695,1
4034,1629709276773,1
4035,1629709276867,1
4036,1629709277007,1
4037,1629709277103,1
4038,1629709277212,1
4039,1629709277290,1
4040,1629709277415,1
4041,1629709277540,1
4042,1629709277665,1
4043,1629709277728,1
4044,1629709277839,1
4045,1629709277902,1
4046,1629709277996,1
4047,1629709278074,1
4048,1629709278230,1
4049,1629709278308,1
4050,1629709278417,1
4051,1629709278542,1
4052,1629709278636,1
4053,1629709278698,1
4054,1629709278841,1
4055,1629709278935,1
4056,1629709279076,1
4057,1629709279154,1
4058,1629709279232,1
4059,1629709279310,1
4060,1629709279466,1
4061,1629709279544,1
4062,1629709279638,1
4063,1629709279763,1
4065,1629709279921,1
4064,1629709279953,1
4066,1629709280078,1
4067,1629709280156,1
4068,1629709280312,1
4069,1629709280359,1
4070,1629709280484,1
4071,1629709280499,1
4072,1629709280702,1
4073,1629709280796,1
4074,1629709280843,1
4075,1629709280952,1
4076,1629709281096,1
4077,1629709281189,1
4078,1629709281283,1
4079,1629709281393,1
4080,1629709281502,1
4081,1629709281564,1
4082,1629709281705,1
4083,1629709281736,1
4084,1629709281877,1
4085,1629709281986,1
4086,1629709282080,1
4087,1629709282189,1
4088,1629709282330,1
4089,1629709282377,1
4090,1629709282502,1
4091,1629709282642,1
4092,1629709282689,1
4093,1629709282783,1
4094,1629709282908,1
4095,1629709282955,1
4096,1629709283095,1
4097,1629709283205,1
4098,1629709283314,1
4099,1629709283455,1
4100,1629709283501,1
4101,1629709283642,1
4102,1629709283751,1
4103,1629709283845,1
4104,1629709283897,1
4105,1629709284038,1
4106,1629709284084,1
4107,1629709284225,1
4108,1629709284350,1
4109,1629709284444,1
4110,1629709284538,1
4111,1629709284631,1
4112,1629709284709,1
4113,1629709284881,1
4114,1629709284938,1
4115,1629709285041,1
4116,1629709285134,1
4117,1629709285212,1
4118,1629709285322,1
4119,1629709285384,1
4120,1629709285556,1
4121,1629709285650,1
4122,1629709285759,1
4123,1629709285837,1
4124,1629709285962,1
4125,1629709285994,1
4127,1629709286246,1
4126,1629709286277,1
4128,1629709286324,1
4129,1629709286418,1
4130,1629709286527,1
4131,1629709286636,1
4132,1629709286746,1
4133,1629709286857,1
4134,1629709286951,1
4135,1629709287092,1
4136,1629709287217,1
4137,1629709287279,1
4138,1629709287388,1
4139,1629709287498,1
4140,1629709287607,1
4141,1629709287732,1
4142,1629709287810,1
4143,1629709287891,1
4144,1629709288047,1
4145,1629709288109,1
4146,1629709288203,1
4147,1629709288266,1
4148,1629709288359,1
4149,1629709288422,1
4150,1629709288641,1
4151,1629709288750,1
4152,1629709288797,1
4153,1629709288859,1
4154,1629709288953,1
4155,1629709289109,1
4156,1629709289234,1
4157,1629709289344,1
4158,1629709289390,1
4159,1629709289515,1
4160,1629709289609,1
4161,1629709289703,1
4162,1629709289828,1
4163,1629709289940,1
4164,1629709290034,1
4165,1629709290237,1
4167,1629709290315,1
4166,1629709290315,1
4168,1629709290393,1
4169,1629709290549,1
4170,1629709290580,1
4171,1629709290752,1
4172,1629709290815,1
4173,1629709290924,1
4174,1629709291051,1
4175,1629709291145,1
4176,1629709291223,1
4177,1629709291286,1
4178,1629709291411,1
4179,1629709291473,1
4180,1629709291676,1
4181,1629709291770,1
4182,1629709291832,1
4183,1629709291957,1
4184,1629709292038,1
4185,1629709292147,1
4186,1629709292241,1
4187,1629709292319,1
4188,1629709292460,1
4189,1629709292522,1
4190,1629709292647,1
4191,1629709292757,1
4192,1629709292853,1
4193,1629709292962,1
4194,1629709293025,1
4195,1629709293134,1
4196,1629709293228,1
4197,1629709293322,1
4198,1629709293509,1
4199,1629709293556,1
4200,1629709293665,1
4201,1629709293744,1
4202,1629709293837,1
4203,1629709293934,1
4204,1629709294075,1
4205,1629709294153,1
4206,1629709294262,1
4207,1629709294387,1
4208,1629709294449,1
4209,1629709294528,1
4210,1629709294668,1
4211,1629709294762,1
4212,1629709294918,1
4213,1629709294965,1
4214,1629709295074,1
4215,1629709295184,1
4216,1629709295324,1
4217,1629709295387,1
4218,1629709295496,1
4219,1629709295605,1
4220,1629709295762,1
4221,1629709295840,1
4222,1629709295999,1
4223,1629709296030,1
4224,1629709296108,1
4225,1629709296202,1
4226,1629709296311,1
4227,1629709296405,1
4228,1629709296514,1
4229,1629709296639,1
4230,1629709296717,1
4231,1629709296892,1
4232,1629709296908,1
4233,1629709296986,1
4234,1629709297142,1
4235,1629709297236,1
4236,1629709297298,1
4237,1629709297423,1
4238,1629709297517,1
4239,1629709297579,1
4240,1629709297783,1
4241,1629709297829,1
4242,1629709297954,1
4243,1629709298032,1
4244,1629709298126,1
4245,1629709298189,1
4246,1629709298345,1
4247,1629709298423,1
4248,1629709298532,1
4249,1629709298626,1
4250,1629709298751,1
4251,1629709298848,1
4252,1629709298942,1
4253,1629709299051,1
4254,1629709299161,1
4255,1629709299223,1
4256,1629709299332,1
4257,1629709299410,1
4258,1629709299551,1
4259,1629709299676,1
4260,1629709299785,1
4261,1629709299873,1
4262,1629709299944,1
4263,1629709300022,1
4264,1629709300163,1
4265,1629709300272,1
4266,1629709300444,1
4267,1629709300522,1
4268,1629709300569,1
4269,1629709300678,1
4270,1629709300788,1
4271,1629709300866,1
4272,1629709301009,1
4273,1629709301040,1
4274,1629709301165,1
4275,1629709301275,1
4276,1629709301415,1
4277,1629709301509,1
4278,1629709301650,1
4279,1629709301697,1
4280,1629709301763,1
4281,1629709301841,1
4282,1629709302091,1
4283,1629709302106,1
4284,1629709302231,1
4285,1629709302278,1
4286,1629709302372,1
4287,1629709302497,1
4288,1629709302591,1
4289,1629709302754,1
4290,1629709302797,1
4291,1629709302969,1
4292,1629709303016,1
4293,1629709303078,1
4294,1629709303219,1
4295,1629709303313,1
4296,1629709303406,1
4297,1629709303531,1
4298,1629709303609,1
4299,1629709303687,1
4300,1629709303844,1
4301,1629709303937,1
4302,1629709304031,1
4303,1629709304109,1
4304,1629709304234,1
4305,1629709304281,1
4306,1629709304437,1
4307,1629709304531,1
4308,1629709304640,1
4309,1629709304734,1
4310,1629709304797,1
4311,1629709304893,1
4312,1629709305065,1
4313,1629709305143,1
4314,1629709305252,1
4315,1629709305346,1
4316,1629709305456,1
4317,1629709305518,1
4318,1629709305669,1
4319,1629709305747,1
4320,1629709305874,1
4321,1629709305952,1
4322,1629709306015,1
4323,1629709306124,1
4324,1629709306327,1
4325,1629709306358,1
4326,1629709306499,1
4327,1629709306577,1
4328,1629709306671,1
4329,1629709306749,1
4330,1629709306876,1
4331,1629709306954,1
4332,1629709307064,1
4333,1629709307204,1
4334,1629709307251,1
4335,1629709307345,1
4336,1629709307501,1
4337,1629709307642,1
4338,1629709307751,1
4339,1629709307829,1
4340,1629709307903,1
4341,1629709307963,1
4342,1629709308104,1
4343,1629709308213,1
4344,1629709308260,1
4345,1629709308432,1
4346,1629709308478,1
4347,1629709308541,1
4348,1629709308775,1
4349,1629709308838,1
4350,1629709308900,1
4351,1629709308981,1
4353,1629709309122,1
4352,1629709309153,1
4354,1629709309293,1
4355,1629709309387,1
4356,1629709309528,1
4357,1629709309606,1
4358,1629709309700,1
4359,1629709309778,1
4360,1629709309923,1
4361,1629709310067,1
4362,1629709310114,1
4363,1629709310192,1
4364,1629709310270,1
4365,1629709310411,1
4366,1629709310504,1
4367,1629709310629,1
4368,1629709310723,1
4369,1629709310817,1
4370,1629709310942,1
4371,1629709311038,1
4372,1629709311163,1
4373,1629709311226,1
4374,1629709311319,1
4375,1629709311456,1
4376,1629709311538,1
4377,1629709311668,1
4378,1629709311781,1
4379,1629709311847,1
4380,1629709311910,1
4381,1629709312108,1
4383,1629709312132,1
4382,1629709312210,1
4384,1629709312349,1
4385,1629709312464,1
4386,1629709312589,1
4387,1629709312636,1
4388,1629709312714,1
4389,1629709312870,1
4390,1629709312979,1
4391,1629709313104,1
4392,1629709313151,1
4393,1629709313213,1
4394,1629709313385,1
4395,1629709313479,1
4396,1629709313620,1
4397,1629709313667,1
4398,1629709313760,1
4399,1629709313854,1
4400,1629709313916,1
4401,1629709314088,1
4402,1629709314182,1
4403,1629709314291,1
4404,1629709314401,1
4405,1629709314479,1
4406,1629709314604,1
4407,1629709314666,1
4408,1629709314807,1
4409,1629709314901,1
4410,1629709314979,1
4411,1629709315072,1
4412,1629709315229,1
4413,1629709315276,1
4414,1629709315432,1
4415,1629709315494,1
4416,1629709315588,1
4417,1629709315713,1
4418,1629709315838,1
4419,1629709315885,1
4420,1629709316028,1
4421,1629709316075,1
4422,1629709316184,1
4423,1629709316294,1
4424,1629709316403,1
4425,1629709316559,1
4426,1629709316653,1
4427,1629709316747,1
4428,1629709316809,1
4429,1629709316934,1
4430,1629709316999,1
4431,1629709317093,1
4432,1629709317296,1
4433,1629709317343,1
4434,1629709317421,1
4435,1629709317530,1
4436,1629709317655,1
4437,1629709317702,1
4438,1629709317830,1
4439,1629709317924,1
4440,1629709318017,1
4441,1629709318189,1
4442,1629709318252,1
4443,1629709318330,1
4444,1629709318470,1
4445,1629709318564,1
4446,1629709318705,1
4447,1629709318752,1
4448,1629709318802,1
4449,1629709318943,1
4450,1629709319068,1
4451,1629709319130,1
4452,1629709319271,1
4453,1629709319333,1
4454,1629709319505,1
4455,1629709319567,1
4456,1629709319708,1
4457,1629709319833,1
4458,1629709319913,1
4459,1629709319960,1
4460,1629709320070,1
4461,1629709320163,1
4462,1629709320273,1
4463,1629709320460,1
4464,1629709320491,1
4465,1629709320585,1
4466,1629709320679,1
4467,1629709320726,1
4468,1629709320886,1
4469,1629709321017,1
4470,1629709321048,1
4471,1629709321173,1
4472,1629709321267,1
4473,1629709321360,1
4474,1629709321470,1
4475,1629709321564,1
4476,1629709321688,1
4477,1629709321782,1
4478,1629709321892,1
4479,1629709322052,1
4480,1629709322099,1
4481,1629709322224,1
4482,1629709322302,1
4483,1629709322411,1
4484,1629709322474,1
4485,1629709322583,1
4486,1629709322704,1
4487,1629709322820,1
4488,1629709322930,1
4489,1629709323023,1
4490,1629709323133,1
4491,1629709323211,1
4492,1629709323320,1
4493,1629709323461,1
4494,1629709323508,1
4495,1629709323617,1
4496,1629709323742,1
4497,1629709323769,1
4498,1629709323916,1
4499,1629709324010,1
4500,1629709324151,1
4502,1629709324291,1
4501,1629709324291,1
4503,1629709324385,1
4504,1629709324526,1
4505,1629709324604,1
4506,1629709324760,1
4507,1629709324841,1
4508,1629709324950,1
4509,1629709325044,1
4510,1629709325138,1
4511,1629709325247,1
4512,1629709325356,1
4513,1629709325497,1
4514,1629709325544,1
4515,1629709325653,1
4516,1629709325747,1
4517,1629709325875,1
4518,1629709325953,1
4519,1629709326062,1
4520,1629709326125,1
4521,1629709326234,1
4522,1629709326390,1
4523,1629709326468,1
4524,1629709326578,1
4525,1629709326703,1
4526,1629709326749,1
4527,1629709326843,1
4528,1629709327017,1
4529,1629709327048,1
4530,1629709327158,1
4531,1629709327251,1
4532,1629709327376,1
4533,1629709327501,1
4534,1629709327611,1
4535,1629709327673,1
4536,1629709327783,1
4537,1629709327876,1
4538,1629709327972,1
4539,1629709328066,1
4540,1629709328269,1
4541,1629709328300,1
4542,1629709328394,1
4543,1629709328472,1
4544,1629709328582,1
4545,1629709328707,1
4546,1629709328787,1
4547,1629709328928,1
4548,1629709329037,1
4549,1629709329131,1
4550,1629709329178,1
4551,1629709329334,1
4552,1629709329397,1
4553,1629709329537,1
4554,1629709329631,1
4555,1629709329709,1
4556,1629709329836,1
4557,1629709329883,1
4558,1629709330024,1
4559,1629709330165,1
4560,1629709330227,1
4561,1629709330383,1
4562,1629709330430,1
4563,1629709330524,1
4564,1629709330696,1
4565,1629709330743,1
4566,1629709330839,1
4567,1629709330917,1
4568,1629709331026,1
4569,1629709331120,1
4570,1629709331245,1
4571,1629709331323,1
4572,1629709331448,1
4573,1629709331526,1
4574,1629709331636,1
4575,1629709331745,1
4576,1629709331888,1
4577,1629709331951,1
4578,1629709332076,1
4579,1629709332185,1
4580,1629709332279,1
4581,1629709332373,1
4582,1629709332466,1
4583,1629709332591,1
4584,1629709332685,1
4585,1629709332779,1
4586,1629709332857,1
4587,1629709332982,1
4588,1629709333169,1
4589,1629709333232,1
4590,1629709333294,1
4591,1629709333388,1
4592,1629709333482,1
4593,1629709333528,1
4594,1629709333747,1
4595,1629709333794,1
4596,1629709333888,1
4597,1629709334015,1
4598,1629709334078,1
4599,1629709334140,1
4600,1629709334296,1
4601,1629709334375,1
4602,1629709334515,1
4603,1629709334609,1
4604,1629709334705,1
4605,1629709334799,1
4606,1629709334909,1
4607,1629709335049,1
4608,1629709335127,1
4609,1629709335221,1
4610,1629709335362,1
4611,1629709335393,1
4612,1629709335549,1
4613,1629709335643,1
4614,1629709335737,1
4615,1629709335786,1
4617,1629709335958,1
4616,1629709336020,1
4618,1629709336129,1
4619,1629709336270,1
4620,1629709336317,1
4621,1629709336458,1
4622,1629709336520,1
4623,1629709336582,1
4624,1629709336739,1
4625,1629709336820,1
4626,1629709336960,1
4627,1629709337054,1
4628,1629709337117,1
4629,1629709337226,1
4630,1629709337382,1
4631,1629709337398,1
4633,1629709337601,1
4632,1629709337632,1
4634,1629709337726,1
4635,1629709337820,1
4636,1629709338023,1
4637,1629709338054,1
4638,1629709338116,1
4639,1629709338226,1
4640,1629709338351,1
4641,1629709338445,1
4642,1629709338616,1
4643,1629709338726,1
4644,1629709338757,1
4645,1629709338835,1
4646,1629709338931,1
4647,1629709339056,1
4648,1629709339197,1
4649,1629709339290,1
4650,1629709339400,1
4651,1629709339525,1
4652,1629709339571,1
4653,1629709339634,1
4654,1629709339806,1
4655,1629709339884,1
4656,1629709339981,1
4657,1629709340059,1
4658,1629709340168,1
4659,1629709340246,1
4660,1629709340434,1
4661,1629709340512,1
4662,1629709340575,1
4663,1629709340700,1
4664,1629709340762,1
4665,1629709340856,1
4666,1629709340999,1
4667,1629709341171,1
4668,1629709341202,1
4669,1629709341264,1
4670,1629709341389,1
4671,1629709341467,1
4672,1629709341686,1
4673,1629709341733,1
4674,1629709341811,1
4675,1629709341936,1
4676,1629709342030,1
4677,1629709342092,1
4678,1629709342217,1
4679,1629709342327,1
4680,1629709342420,1
4681,1629709342530,1
4682,1629709342608,1
4683,1629709342686,1
4684,1629709342829,1
4685,1629709342970,1
4686,1629709343048,1
4687,1629709343173,1
4688,1629709343188,1
4689,1629709343329,1
4690,1629709343454,1
4691,1629709343579,1
4692,1629709343626,1
4693,1629709343751,1
4694,1629709343832,1
4695,1629709343939,1
4696,1629709344072,1
4697,1629709344176,1
4698,1629709344260,1
4699,1629709344364,1
4700,1629709344416,1
4701,1629709344494,1
4702,1629709344665,1
4703,1629709344744,1
4704,1629709344838,1
4705,1629709344921,1
4706,1629709345028,1
4707,1629709345168,1
4708,1629709345262,1
4709,1629709345378,1
4710,1629709345472,1
4711,1629709345582,1
4712,1629709345664,1
4713,1629709345758,1
4714,1629709345928,1
4715,1629709345975,1
4716,1629709346090,1
4717,1629709346242,1
4718,1629709346265,1
4719,1629709346362,1
4720,1629709346503,1
4721,1629709346596,1
4722,1629709346659,1
4723,1629709346815,1
4724,1629709346912,1
4725,1629709346990,1
4726,1629709347146,1
4727,1629709347240,1
4729,1629709347303,1
4728,1629709347349,1
4730,1629709347478,1
4731,1629709347587,1
4732,1629709347759,1
4733,1629709347821,1
4734,1629709347884,1
4735,1629709348027,1
4736,1629709348105,1
4737,1629709348168,1
4738,1629709348387,1
4739,1629709348461,1
4740,1629709348507,1
4741,1629709348570,1
4742,1629709348710,1
4743,1629709348773,1
4744,1629709348948,1
4745,1629709349026,1
4746,1629709349135,1
4747,1629709349229,1
4748,1629709349338,1
4749,1629709349385,1
4750,1629709349541,1
4751,1629709349651,1
4752,1629709349748,1
4753,1629709349811,1
4754,1629709349938,1
4755,1629709350027,1
4756,1629709350152,1
4757,1629709350230,1
4758,1629709350355,1
4759,1629709350465,1
4760,1629709350496,1
4761,1629709350605,1
4762,1629709350764,1
4763,1629709350874,1
4764,1629709350983,1
4765,1629709351015,1
4766,1629709351124,1
4767,1629709351265,1
4768,1629709351374,1
4769,1629709351436,1
4770,1629709351546,1
4771,1629709351655,1
4772,1629709351749,1
4773,1629709351874,1
4774,1629709352030,1
4775,1629709352093,1
4776,1629709352202,1
4777,1629709352249,1
4778,1629709352374,1
4779,1629709352452,1
4780,1629709352574,1
4781,1629709352714,1
4782,1629709352777,1
4783,1629709352888,1
4784,1629709353013,1
4785,1629709353059,1
4786,1629709353247,1
4787,1629709353310,1
4788,1629709353419,1
4789,1629709353450,1
4790,1629709353575,1
4791,1629709353669,1
4792,1629709353809,1
4793,1629709353904,1
4794,1629709353999,1
4795,1629709354109,1
4796,1629709354187,1
4797,1629709354296,1
4798,1629709354468,1
4799,1629709354515,1
4800,1629709354624,1
4801,1629709354702,1
4802,1629709354796,1
4803,1629709354905,1
4804,1629709355030,1
4805,1629709355109,1
4806,1629709355202,1
4807,1629709355296,1
4808,1629709355390,1
4809,1629709355483,1
4810,1629709355671,1
4811,1629709355702,1
4812,1629709355812,1
4813,1629709355890,1
4814,1629709356015,1
4815,1629709356140,1
4816,1629709356233,1
4817,1629709356327,1
4818,1629709356421,1
4819,1629709356577,1
4820,1629709356608,1
4821,1629709356718,1
4822,1629709356843,1
4823,1629709356952,1
4824,1629709357061,1
4825,1629709357139,1
4826,1629709357233,1
4827,1629709357327,1
4828,1629709357444,1
4829,1629709357584,1
4830,1629709357694,1
4831,1629709357790,1
4832,1629709357821,1
4833,1629709357946,1
4834,1629709358086,1
4835,1629709358211,1
4836,1629709358336,1
4837,1629709358383,1
4838,1629709358414,1
4839,1629709358524,1
4840,1629709358711,1
4841,1629709358758,1
4842,1629709358899,1
4844,1629709359024,1
4843,1629709359070,1
4845,1629709359149,1
4846,1629709359320,1
4847,1629709359414,1
4848,1629709359461,1
4849,1629709359570,1
4850,1629709359664,1
4851,1629709359805,1
4852,1629709359900,1
4853,1629709359994,1
4854,1629709360088,1
4855,1629709360228,1
4856,1629709360275,1
4857,1629709360384,1
4858,1629709360525,1
4859,1629709360603,1
4860,1629709360712,1
4861,1629709360759,1
4862,1629709360869,1
4863,1629709360978,1
4864,1629709361134,1
4865,1629709361197,1
4866,1629709361338,1
4867,1629709361431,1
4868,1629709361462,1
4869,1629709361603,1
4870,1629709361759,1
4871,1629709361806,1
4872,1629709361915,1
4873,1629709362040,1
4874,1629709362072,1
4875,1629709362290,1
4876,1629709362337,1
4877,1629709362431,1
4878,1629709362525,1
4879,1629709362603,1
4880,1629709362712,1
4881,1629709362824,1
4882,1629709362964,1
4883,1629709363058,1
4884,1629709363136,1
4885,1629709363277,1
4886,1629709363308,1
4887,1629709363433,1
4888,1629709363527,1
4889,1629709363636,1
4890,1629709363761,1
4891,1629709363858,1
4892,1629709363967,1
4893,1629709363999,1
4894,1629709364170,1
4895,1629709364296,1
4896,1629709364327,1
4897,1629709364467,1
4898,1629709364592,1
4899,1629709364639,1
4900,1629709364764,1
4901,1629709364861,1
4902,1629709364970,1
4903,1629709365095,1
4904,1629709365127,1
4905,1629709365283,1
4906,1629709365408,1
4907,1629709365455,1
4908,1629709365580,1
4909,1629709365658,1
4910,1629709365825,1
4911,1629709365873,1
4912,1629709366030,1
4913,1629709366077,1
4914,1629709366186,1
4915,1629709366248,1
4916,1629709366342,1
4917,1629709366451,1
4918,1629709366623,1
4919,1629709366733,1
4920,1629709366779,1
4921,1629709366889,1
4922,1629709366983,1
4923,1629709367108,1
4924,1629709367233,1
4925,1629709367279,1
4926,1629709367373,1
4927,1629709367482,1
4928,1629709367592,1
4929,1629709367686,1
4930,1629709367811,1
4931,1629709367917,1
4932,1629709367984,1
4933,1629709368078,1
4934,1629709368219,1
4935,1629709368266,1
4936,1629709368422,1
4937,1629709368531,1
4938,1629709368609,1
4939,1629709368734,1
4940,1629709368812,1
4941,1629709368875,1
4942,1629709369064,1
4943,1629709369142,1
4944,1629709369220,1
4945,1629709369298,1
4946,1629709369408,1
4947,1629709369517,1
4948,1629709369626,1
4949,1629709369720,1
4950,1629709369923,1
4951,1629709369974,1
4952,1629709370036,1
4953,1629709370130,1
4955,1629709370333,1
4954,1629709370348,1
4956,1629709370473,1
4957,1629709370552,1
4958,1629709370630,1
4959,1629709370723,1
4960,1629709370864,1
4961,1629709370942,1
4962,1629709371083,1
4963,1629709371192,1
4964,1629709371239,1
4965,1629709371364,1
4966,1629709371534,1
4967,1629709371592,1
4968,1629709371690,1
4969,1629709371745,1
4970,1629709371868,1
4971,1629709371992,1
4972,1629709372133,1
4973,1629709372193,1
4974,1629709372327,1
4975,1629709372388,1
4976,1629709372457,1
4977,1629709372565,1
4978,1629709372737,1
4979,1629709372805,1
4980,1629709372884,1
4981,1629709372969,1
4982,1629709373097,1
4983,1629709373158,1
4984,1629709373289,1
4985,1629709373376,1
4986,1629709373455,1
4987,1629709373601,1
4988,1629709373676,1
4989,1629709373780,1
4990,1629709373897,1
4991,1629709373990,1
4992,1629709374076,1
4993,1629709374229,1
4994,1629709374310,1
4995,1629709374352,1
4996,1629709374504,1
4997,1629709374630,1
4998,1629709374716,1
4999,1629709374829,1
5000,1629709374900,1
5001,1629709375039,1
5002,1629709375128,1
5003,1629709375244,1
5004,1629709375362,1
5005,1629709375408,1
5006,1629709375550,1
5007,1629709375645,1
5008,1629709375714,1
5009,1629709375886,1
5010,1629709375931,1
5011,1629709376026,1
5012,1629709376157,1
5013,1629709376203,1
5014,1629709376364,1
5015,1629709376448,1
5016,1629709376562,1
5017,1629709376654,1
5018,1629709376711,1
5019,1629709376862,1
5020,1629709376969,1
5021,1629709377058,1
5022,1629709377147,1
5023,1629709377230,1
5024,1629709377342,1
5025,1629709377440,1
5026,1629709377574,1
5027,1629709377678,1
5028,1629709377758,1
5029,1629709377862,1
5030,1629709377925,1
5031,1629709378114,1
5032,1629709378178,1
5033,1629709378294,1
5034,1629709378384,1
5035,1629709378419,1
5036,1629709378532,1
5037,1629709926215,1
5038,1629709926307,1
5039,1629709926396,1
5040,1629709926486,1
5041,1629709926619,1
5042,1629709926731,1
5043,1629709926820,1
5044,1629709926911,1
5045,1629709927000,1
5046,1629709927111,1
5047,1629709927223,1
5048,1629709927359,1
5049,1629709927447,1
5050,1629709927559,1
5051,1629709927628,1
5052,1629709927740,1
5053,1629709927808,1
5054,1629709927941,1
5055,1629709928035,1
5056,1629709928145,1
5057,1629709928238,1
5058,1629709928348,1
5059,1629709928442,1
5060,1629709928582,1
5061,1629709928660,1
5062,1629709928754,1
5063,1629709928848,1
5064,1629709928929,1
5065,1629709929038,1
5066,1629709929179,1
5067,1629709929272,1
5068,1629709929350,1
5069,1629709929444,1
5070,1629709929538,1
5071,1629709929647,1
5072,1629709929788,1
5073,1629709929920,1
5074,1629709929992,1
5075,1629709930070,1
5076,1629709930164,1
5077,1629709930258,1
5078,1629709930414,1
5079,1629709930523,1
5080,1629709930617,1
5081,1629709930679,1
5082,1629709930789,1
5083,1629709930867,1
5084,1629709930994,1
5085,1629709931088,1
5086,1629709931197,1
5087,1629709931291,1
5088,1629709931385,1
5089,1629709931463,1
5090,1629709931619,1
5091,1629709931713,1
5092,1629709931799,1
5093,1629709931908,1
5094,1629709932017,1
5095,1629709932096,1
5096,1629709932221,1
5097,1629709932314,1
5098,1629709932424,1
5099,1629709932517,1
5100,1629709932595,1
5101,1629709932705,1
5102,1629709932833,1
5103,1629709932911,1
5104,1629709933036,1
5105,1629709933130,1
5106,1629709933208,1
5107,1629709933302,1
5108,1629709933458,1
5109,1629709933567,1
5110,1629709933630,1
5111,1629709933723,1
5112,1629709933802,1
5113,1629709933930,1
5114,1629709934070,1
5115,1629709934180,1
5116,1629709934289,1
5117,1629709934336,1
5118,1629709934414,1
5119,1629709934508,1
5120,1629709934680,1
5121,1629709934758,1
5122,1629709934836,1
5123,1629709934961,1
5124,1629709935039,1
5125,1629709935133,1
5126,1629709935273,1
5127,1629709935383,1
5128,1629709935476,1
5129,1629709935570,1
5130,1629709935648,1
5131,1629709935726,1
5132,1629709935882,1
5133,1629709935961,1
5134,1629709936070,1
5135,1629709936195,1
5136,1629709936273,1
5137,1629709936351,1
5138,1629709936508,1
5139,1629709936602,1
5140,1629709936664,1
5141,1629709936789,1
5142,1629709936898,1
5143,1629709936964,1
5144,1629709937087,1
5145,1629709937210,1
5146,1629709937289,1
5147,1629709937379,1
5148,1629709937473,1
5149,1629709937582,1
5150,1629709937723,1
5151,1629709937815,1
5152,1629709937893,1
5153,1629709938004,1
5154,1629709938123,1
5155,1629709938171,1
5156,1629709938315,1
5157,1629709938402,1
5158,1629709938539,1
5159,1629709938608,1
5160,1629709938686,1
5161,1629709938800,1
5162,1629709938936,1
5163,1629709939027,1
5164,1629709939154,1
5165,1629709939208,1
5166,1629709939316,1
5167,1629709939412,1
5168,1629709939553,1
5169,1629709939631,1
5170,1629709939740,1
5171,1629709939805,1
5172,1629709939899,1
5173,1629709939993,1
5174,1629709940118,1
5175,1629709940229,1
5176,1629709940319,1
5177,1629709940415,1
5178,1629709940524,1
5179,1629709940618,1
5180,1629709940743,1
5181,1629709940836,1
5182,1629709940945,1
5183,1629709941038,1
5184,1629709941135,1
5185,1629709941237,1
5186,1629709941358,1
5187,1629709941463,1
5188,1629709941574,1
5189,1629709941653,1
5190,1629709941737,1
5191,1629709941820,1
5192,1629709941950,1
5193,1629709942073,1
5194,1629709942161,1
